,Headline,Body ID,Stance
203,Brian Williams Insists NBC News Meteorologist Did Not Pee in the Snow While on Air,2092,unrelated
204,Homeland Security: No ISIL fighters on U.S. border,2307,unrelated
205,"How did Fake Chinese News Site Dupe Washington Post, Atlantic, BBC?",1137,agree
206,TBS speeds up Seinfeld a full 7.5 percent - here is the proof,1439,unrelated
207,Is Kim Jong-Un Really Opening a Restaurant in Scotland?,1047,discuss
208,"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",1852,unrelated
209,Alleged audio of Michael Brown shooting has surfaced,2354,unrelated
210,"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",1948,unrelated
211,Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,830,unrelated
212,Chugging eggnog sends Utah man to hospital,1901,agree
213,This Is The Most Epic Way To Quit Your Job,2328,agree
214,Texas plumber's truck on front line of Syria war,2344,unrelated
215,ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,2096,discuss
216,'No hard evidence' of Isis claims it kidnapped Canadian-Israeli woman Gill Rosenberg,573,unrelated
217,US airstrike targets Al Shabaab leader Ahmed Abdi Godane in Somalia,60,unrelated
218,Audio of gunfire in Michael Brown case authenticated by app company,1950,unrelated
219,"In Moscow, police are looking for a felon, cut the male genitals",280,unrelated
220,Terrorism fears rise amid reports of stolen jetliners,2010,discuss
221,"Nun gives birth, intends to keep baby",1948,unrelated
222,Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1949,unrelated
223,Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,269,unrelated
224,Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,1787,unrelated
225,Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',2370,disagree
226,Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1720,unrelated
227,Nicaragua asks U.S. for help investigating meteorite crater,40,unrelated
228,Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,1058,unrelated
229,Sugarhill Gang rapper Big Bank Hank dies aged 57,1637,disagree
230,Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,1125,unrelated
231,"Tour, agent: Tiger Woods not banned",1735,unrelated
232,Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,1555,agree
233,Purported ISIS claim: Jordan airstrike kills female US hostage,1881,discuss
234,ISIS Appears To Behead American Photojournalist In YouTube Video,2453,unrelated
235,Nigeria says ceasefire agreed with Boko Haram,1761,discuss
236,Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,527,unrelated
237,Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed,2531,unrelated
238,Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,2525,unrelated
239,Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,139,unrelated
240,"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",1896,discuss
241,Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,1603,unrelated
242,See the Crater a Meteorite Made in Nicaragua,2264,discuss
243,"Google to buy big chunk of Pacific Shores, iconic Redwood City office park",2329,discuss
244,Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',1854,discuss
245,Islamic State fighters training to fly captured jets — watchdog,933,unrelated
246,Is There an ISIS Threat on the Texas-Mexico Border or Not?,1853,unrelated
247,TBS Is Probably Speeding Up ‘Seinfeld’ Reruns To Fit In More Commercials,2237,unrelated
248,Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,737,unrelated
249,WHO: Reports of Suspected Ebola Cases in Iraq Untrue,5,unrelated
250,"NYPD to stop arresting for low-level marijuana charges, will issue tickets instead: source",1295,unrelated
251,Would-be rapist has penis severed by angry mob,2115,agree
252,"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",1439,unrelated
253,Attorney: New audio reveals pause in gunfire when Michael Brown was shot,2520,unrelated
254,Detroit Police Issue Statement That The Batmobile Is Safe,702,unrelated
255,Electric shock turns Russian boy into Marvel's Magneto,1503,unrelated
256,"Google to buy big chunk of Pacific Shores, iconic Redwood City office park",1909,unrelated
257,Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,1141,discuss
258,N Korean leader misses annual ritual; sister ‘takes over duties’,2177,unrelated
259,Macaulay Culkin dead: Actor is victim of another death hoax,1293,unrelated
260,Boko Haram denies truce to release kidnapped schoolgirls,992,unrelated
261,NBC weatherman caught urinating in the woods live on air,467,unrelated
262,North Korea denies plans to open a restaurant in Scotland,1312,unrelated
263,"Boko Haram denies truce, says kidnapped girls married",1661,unrelated
264,"Rats at Vogue's NYC offices - watch your step, Anna Wintour",1020,unrelated
265,Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1295,unrelated
266,How did a Texas plumber's truck end up with Syrian rebels? (+video),2379,agree
267,"#Hairgate: Reports of iPhone 6 pulling out hair, beards, likely exaggerated",867,unrelated
268,"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",761,unrelated
269,Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,2354,unrelated
270,Mexico Says Missing Students Not Found In First Mass Graves,1148,unrelated
271,ISIS Extremists Claim to Behead British Hostage David Haines,2348,discuss
272,Met police denies reports of Banksy arrest,30,unrelated
273,"Man chops off his own penis, throws it in the trash after getting dumped for bad bedroom skills",1799,agree
274,Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,2410,unrelated
275,Christian Bale quits Steve Jobs movie,2211,agree
276,ISIS Claims To Have Captured US Airdrop Weapons,1785,unrelated
277,The Man Who Says Comcast Got Him Fired Has Filed a Lawsuit,1539,unrelated
278,YPG Confirms: Gill Rosenberg Not Captured in Kobani,1330,discuss
279,Luke Somers: British-born photojournalist 'killed by al-Qaeda after failed rescue attempt in Yemen',120,unrelated
280,Dumped woman spends a week in KFC to get over ex,1819,unrelated
281,The Force Awakens News: Director J.J. Abrams Eyes Summer Release for Star Wars 7 Because of Too Many Spoilers,1966,unrelated
282,ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1034,unrelated
283,Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,1437,unrelated
284,BREAKING: ISIS Beheads American Journalist James Wright Foley,11,unrelated
285,ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,938,unrelated
286,Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,1837,unrelated
287,"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",1905,unrelated
288,"UBS survey finds 10% of consumers want a smartwatch, expects 24M Apple Watch sales in fiscal 2015",1149,unrelated
289,Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,115,unrelated
290,Islamic State fighters training to fly captured jets — watchdog,524,unrelated
291,Confusion as Cuba’s Castro mourned instead of Kenya’s Fidel,47,unrelated
292,Does Vogue's New Office Have a Rat Infestation?,944,unrelated
293,Rajasthan: Angry mob teaches rapist a lesson; chops penis off,2115,agree
294,J.J. Abrams Asks Disney To Move Up 'Star Wars: The Force Awakens' Release Date,119,unrelated
295,Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,682,unrelated
296,"In Vogue vs Rats War, the Rats Are Winning",2072,discuss
297,British rapper a suspect in ISIS beheading,975,unrelated
298,"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",1843,unrelated
299,"If you really believed Colorado KFCs were selling pot, here’s a reality check",2034,unrelated
300,"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",1301,unrelated
301,Nicaragua asks U.S. for help investigating meteorite crater,1179,unrelated
302,NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,1906,unrelated
303,"Prankster Gives Homeless Man $100, Secretly Follows Him And Learns He Buys Food For Others",467,unrelated
304,Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,625,unrelated
305,Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,195,discuss
306,Mohammed Islam Denies Making $72 Million From Stock Market Trading,1024,unrelated
307,Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,1906,unrelated
308,"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1330,discuss
309,Report: Exec popped for $300k dinner after run at blackjack,2111,discuss
310,Seven teenage girls get pregnant on school trip,1981,unrelated
311,'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',2045,unrelated
312,This Is a Truly Horrifying Story About a Spider,214,unrelated
313,Nigeria and Boko Haram 'agree ceasefire and girls' release',402,unrelated
314,"Source: Pot in NYC may soon net just a ticket, not arrest",775,unrelated
315,"Boko Haram denies cease-fire, leader says he married off kidnapped girls",304,unrelated
316,Gateway Pundit,1303,unrelated
317,Mexican investigators fear mass grave might hold 43 missing students,295,unrelated
318,Watch US Marine get shot in HEAD by Taliban sniper - and live to tell tale,2389,unrelated
319,David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters',1301,unrelated
320,Chinese advised to choose British-sounding names to get ahead,137,unrelated
321,Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,2214,agree
322,Judd Nelson isn't dead; report is a hoax,725,agree
323,DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,720,agree
324,Utah Man Hospitalized After Winning Eggnog Chugging Contest,2509,unrelated
325,"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",263,unrelated
326,Two blokes dared to eat 20-year-old burger for charity,225,unrelated
327,Alleged audio of Michael Brown shooting has surfaced,1104,unrelated
328,British Man Slaps People If They Sneeze In Public,633,unrelated
329,Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,530,unrelated
330,"Vogue's Anna Wintour Pissed Off With New 1 World Trade Center Offices, Infested With Rats",2520,discuss
331,Mystery man slaps shoppers around head for sneezing,1125,unrelated
332,Government fires employee who skipped work for 24 years,2096,unrelated
333,Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,8,unrelated
334,Durex on Rumored ‘Pumpkin Spice’ Condom: No Comment,609,unrelated
335,Kim Jong-un So Fat He Injured His Ankles,2141,unrelated
336,Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,720,unrelated
337,"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",2472,unrelated
338,REPORT: The Batmobile Might Have Been Stolen In Detroit,87,unrelated
339,"Spider burrowed into appendix scar, crawled through WA man's body",1579,discuss
340,Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,1423,unrelated
341,"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",2261,unrelated
342,CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,195,unrelated
343,"Insiders Claim Steel Apple Watch to Start at $500, Gold at $4,000",1598,unrelated
344,DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,1689,unrelated
345,Pope Francis turns out not to have made pets in heaven comment,1835,unrelated
