,Headline,Body ID,Stance
39,CNN audio: Is this the moment Michael Brown was shot?,2234,unrelated
40,"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",206,unrelated
41,"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",666,agree
42,"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",933,discuss
43,Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,821,unrelated
44,"Apple Watch Gold Edition may cost as much as $5,000",2471,unrelated
45,Militant Group Says It Killed American Journalist in Syria,2067,discuss
46,Dog abandoned at railway station with suitcase set for happy ending as offers pour in,775,unrelated
47,Vogue’s Shiny New Office Has a Big Rat Problem,1036,unrelated
48,REPORT: Apple's Watch Will Come In 2 Storage Sizes,2114,unrelated
49,Police hunting mystery 'slapper' in tweed jacket who attacks people who sneeze in town's high street,1735,unrelated
50,Star Wars 7: JJ Abrams want to move release to summer 2015,119,unrelated
51,Unconfirmed reports of hand grenade found in a safe at Shortlands property,2079,discuss
52,"Boko Haram claims to have German hostage, denies ceasefire",2410,unrelated
53,Banksy arrest hoax: US website claims street artist caught in Watford,1296,unrelated
54,Nun 'has surprise baby' after complaining of stomach pains,2388,unrelated
55,Cheese blamed for North Korean leader Kim Jong-un's broken ankles,1854,discuss
56,"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",2156,unrelated
57,ISIS cracks down on five confirmed Ebola cases among fighters: official,1385,unrelated
58,‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1251,unrelated
59,UPDATE: Internet report of Ebola outbreak in Purdon not true,1950,unrelated
60,Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',2524,agree
61,Police find mass graves with at least '15 bodies' near Mexico town where 43 students disappeared after police clash,1538,unrelated
62,Texas City plumber's truck ends up in Syrian war,346,unrelated
63,Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,402,unrelated
64,"Despite ceasefire announcement, new Boko Haram attacks reported",2156,unrelated
65,Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,984,unrelated
66,"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",1836,discuss
67,N. Korea’s Kim has leg injury but in control,2325,discuss
68,Batman Set To Play Steve Jobs In Upcoming Biopic,687,unrelated
69,11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,2317,unrelated
70,Report: Fence jumper made it into East Room of White House,848,discuss
71,Shots Heard In Alleged Brown Shooting Recording [AUDIO],450,unrelated
72,Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,119,unrelated
73,Luke Somers 'killed in failed rescue attempt in Yemen',1187,discuss
74,Jose Canseco shoots self in hand,695,unrelated
75,Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',2167,unrelated
76,Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,2410,unrelated
77,Islamic State using 'SCORPION bombs' to terrorise victims,1351,unrelated
78,Elderly Woman Arrested for Kidnapping Neighbor's Cats & Making Fur Coats,529,agree
79,Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,2307,unrelated
80,The rats eat Prada at Vogue NY office,618,unrelated
81,Taylor Lianne Chandler: Michael Phelps' Cougar Girlfriend Revealed?,1806,discuss
82,Nigeria says ceasefire agreed with Boko Haram,1906,unrelated
83,Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1076,discuss
84,Newly Discovered Mass Grave Linked to Missing Mexican Students,1148,unrelated
85,ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,1746,unrelated
86,Nicaragua Meteorite Impact Theory May Be Meteor-wrong,10,unrelated
87,NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,2520,unrelated
88,Missing American journalist reportedly beheaded by Islamic State ,419,discuss
89,Islamic State militants claim to behead missing American journalist,1361,unrelated
90,"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",2039,unrelated
91,"No, Robert Plant Didn’t Rip Up an $800 Million Contract",1825,unrelated
92,Kim Jong-un: obese leader 'fractured both ankles',2417,discuss
93,"280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record",2196,agree
94,YPG Confirms: Gill Rosenberg Not Captured in Kobani,1120,unrelated
95,CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,2317,discuss
96,Isis claims it has US airdrop of weapons,2116,unrelated
97,Sugarhill Gang’s Big Bank Hank dead at 57,2340,discuss
98,Lebanon 'holding IS leader's daughter and ex-wife',670,discuss
99,Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,1699,unrelated
100,HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,1289,unrelated
101,Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,288,discuss
102,"No, Banksy hasn’t been arrested",709,agree
103,BREAKING: Soldier shot at War Memorial in Ottawa,2347,agree
104,White House fence-jumper made it far deeper into building than previously known,1547,unrelated
105,Texas plumber baffled after truck ends up in the hands of Syrian rebels,13,unrelated
106,Kim Jong-un 'Had Surgery on Fractured Ankles',856,discuss
107,US probing claims ISIS fighters seized airdropped weapons meant for Kurds,2483,unrelated
108,A Bogus Banksy,1364,unrelated
109,"Luke Somers, American Hostage, Is Killed During Rescue Attempt in Yemen, U.S. Official Says",1814,unrelated
110,Amazon.com to open first physical store in Manhattan: DJ,2197,unrelated
111,The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,704,unrelated
112,Christian Bale in Talks to Star in Sony's Steve Jobs Film,571,unrelated
113,Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed,961,unrelated
114,ISIL militant 'Jihadi John' named by media,1427,unrelated
115,'There is no limit to their depravity' Islamic State FEED mother her own SON,1034,unrelated
116,"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",2434,unrelated
117,Daash Ebola transferred to Mosul {Google Translate],1034,unrelated
118,"Kevin Vickers, Sergeant-At-Arms, Shoots a Shooting Suspect in Ottawa; Called a ‘Hero’",1885,unrelated
119,Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2180,discuss
120,The baby from Teletubbies reveals herself,769,agree
121,Mexico finds 4 more graves at site of suspected student massacre,1984,discuss
122,Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,2367,unrelated
123,Anyone for dog meat soup? Kim Jong-Un considers opening restaurant in Scotland selling North Korean delicacies,2290,unrelated
124,This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,428,unrelated
125,"Islamic State training pilots to fly MiG fighter planes, says monitoring group",1293,unrelated
126,WHO says reports of suspected Ebola cases in Iraq are untrue,1291,unrelated
127,ISIS Seemingly Beheaded American Journalist James Wright Foley,2130,unrelated
128,Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,34,unrelated
129,BREAKING: ISIS Beheads American Journalist James Wright Foley,2304,unrelated
130,Not coming to a store near you: The pumpkin spice condom,2269,agree
131,Fence-jumper ran through much of main floor of White House: report,887,unrelated
132,Teacher sex tape exposed as a FAKE after internet detectives trace the origin of pornographic clip,933,unrelated
133,Nigeria says it has deal with Boko Haram to release kidnapped girls,455,discuss
134,"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",2421,unrelated
135,"Fidel Castro Rumors Sweep Internet, But No Sign in Cuba",640,unrelated
136,Google to Buy Redwood City Offices for $585M,1459,unrelated
137,Meteorite leaves crater in Nicaraguan capital Managua,1071,unrelated
138,Small Meteorite Hits Managua,534,unrelated
139,Insurgents killed in Nigeria despite alleged truce with Boko Haram,1120,unrelated
140,Macaulay Culkin: Death claims about former child star revealed to be yet another hoax,1502,unrelated
141,Christian Bale quits Steve Jobs movie,2097,unrelated
142,"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",991,discuss
143,Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,456,unrelated
144,Boy who suffered powerful electric shock claims he now has 'superpowers' like X-Men's Magneto as metal objects stick to him,1426,unrelated
145,Air travelers wary of Ebola fears seen with surgical masks ... and a HAZMAT suit,1826,agree
146,WHO ‘probing’ whether ISIS fighters got Ebola,75,unrelated
147,WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,1921,unrelated
148,Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,616,discuss
149,"Evander Kane ""On Way Out"" From Source, Price Is Very High; Who Is In?",333,unrelated
150,Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,1388,discuss
151,"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",2037,agree
152,Man chops off own penis after being dumped by his girlfriend,1400,unrelated
153,Journalist James Wright Foley reportedly beheaded by ISIS,938,unrelated
154,BREAKING: ISIS USES CHEMICAL WEAPONS – Murders 300 Iraqi Soldiers in Chlorine Gas Attack,2016,unrelated
155,Iraqi social-media rumors claim IS leader slain,1871,unrelated
156,Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,2458,unrelated
157,Mexican students not among bodies found in mass graves,461,agree
158,"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",431,unrelated
159,Here's video of a bird pooping on Vladimir Putin in the middle of a speech,1006,unrelated
160,Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,1821,unrelated
161,"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",1372,unrelated
162,Boston.com pulls story accusing prof of sending ‘racist’ emails,1075,discuss
163,Isis claims to behead US journalist,1336,discuss
164,Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,1340,discuss
165,WFB’s Bill Gertz: Obama Administration ‘Trying to Play Down’ Missing Libyan Airliners,1022,unrelated
166,"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1361,unrelated
167,Wife and child of Islamic State leader Baghdadi held in Lebanon,2268,discuss
168,Pentagon: ISIS seized materials airdropped to Kurds,2448,unrelated
169,Samsung is reportedly making a secret new chip in the Apple Watch,687,unrelated
170,Missing Libyan Jetliners Raise Fears of Suicide Airliner Attacks on 9/11,1073,unrelated
171,Spider burrowed through tourist's stomach and up into his chest,724,unrelated
172,Unconfirmed reports claim Canadian-Israeli Gill Rosenberg captured by ISIS,1628,unrelated
173,"'Nasa Confirms Six Days of Darkness in December': No, they really don't - it's a hoax",1586,unrelated
174,"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",568,unrelated
175,Gateway Pundit,1530,discuss
176,Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,1733,agree
177,Isilkulskom student has gained superhero powers after shock,152,agree
178,Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,1252,unrelated
179,WHO: Reports of Suspected Ebola Cases in Iraq Untrue,568,unrelated
180,Macaulay Culkin Dead?,498,unrelated
181,DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,365,unrelated
182,What Glenn Beck Fears May Be Done With the 11 Missing Jets,2297,unrelated
183,"Boko Haram claims to have German hostage, denies ceasefire",1883,unrelated
184,Isis claims to behead US journalist,1251,unrelated
185,Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,2067,unrelated
186,"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",169,unrelated
187,Electric shock turns Russian boy into Marvel's Magneto,308,unrelated
188,Nicaragua Meteorite Impact Theory May Be Meteor-wrong,524,unrelated
189,WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,2197,unrelated
190,MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,2326,agree
191,"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",2360,unrelated
192,"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",2024,agree
193,Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,2367,unrelated
194,WATCH: Bird Launches Airstrike on Putin’s Shoulder (UPDATED),1813,disagree
195,Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,1234,unrelated
196,Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,955,disagree
197,Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),1359,unrelated
198,'Spiderman' squished: Experts debunk claims,1500,unrelated
199,"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",139,unrelated
200,New Audio Allegedly Captures Moment Michael Brown Was Shot,450,unrelated
201,"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",608,discuss
202,ESPN's Domestic Violence Panel Is Missing Something Important,615,unrelated
203,"SEE IT: ISIS militants caught trying to cross border into Texas, Congressman claims",1890,discuss
204,Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2463,discuss
205,"Apple Watch Pricing to Reportedly Start at $500 for Stainless Steel, $4,000 for Gold",2271,discuss
206,Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,2235,agree
207,Attorney: New audio reveals pause in gunfire when Michael Brown was shot,2044,unrelated
208,"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",2528,discuss
209,"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",1303,disagree
210,Saudi cleric condemns snowmen as anti-Islamic,924,agree
211,ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1022,unrelated
212,Report: Secret Service Lied About White House Fence Jumper,1547,unrelated
213,"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",1541,unrelated
214,Islamic State militants claim to behead missing American journalist,139,unrelated
215,Homeland Security says terrorists haven't crossed U.S-Mexico border,1931,disagree
216,Macaulay Culkin dead: Actor is victim of another death hoax,2341,agree
217,Islamic State militants claim to behead missing American journalist,125,unrelated
218,Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,1157,discuss
219,"Report: Apple Watch to start at $500 in stainless steel, thousands for gold model",444,unrelated
220,Russian Man Wakes Up to Find His Testicles Have Been Stolen,1224,unrelated
221,New iOS 8 bug can delete all of your iCloud documents,2070,unrelated
222,"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",933,discuss
223,Has Ebola infected Isis militants in Mosul?,1631,unrelated
224,Guru who ordered 400 followers to be castrated 'so they could be closer to God' is investigated for grievous bodily harm in India,1654,discuss
225,Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,975,unrelated
226,How did a Texas plumber's truck end up with Syrian rebels? (+video),917,unrelated
227,Another ISIS Massacre: ISIS Kills 300 Iraqi Soldiers With Chlorine Gas,1296,unrelated
228,Isilkulskom student has gained superhero powers after shock,239,unrelated
229,U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,1009,unrelated
230,"Boko Haram denies truce, says kidnapped girls married",35,unrelated
231,Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,1931,discuss
232,Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,1433,agree
233,McDonald’s Will Stop Serving Overweight Customers Beginning 1/1/15,2033,unrelated
234,KFC Locations In Colorado To Begin Selling Marijuana,1843,unrelated
235,"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",1327,discuss
236,North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,1336,unrelated
237,Audio may have captured Michael Brown shooting,195,unrelated
238,Isis Syria News: Video Shows US Airdropped Weapons and Grenades 'Captured by Islamic State',1648,unrelated
239,PopWatch Teenager fights for the right to be recognized as Teletubbies' smiling sun-baby,1221,unrelated
240,"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",1926,unrelated
241,Turkish Leader Says U.S. Airdrop Aided ISIS Militants,1572,unrelated
242,"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",251,unrelated
243,WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,1004,unrelated
244,"No, Pumpkin Spice Condoms Are Not A Real Thing",2020,unrelated
245,Homeland Security: No ISIL fighters on U.S. border,385,unrelated
246,Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,1347,discuss
247,ISIL allegedly kills US journalist in video,1873,unrelated
248,KANYE WEST BARRED FROM ALL FUTURE AWARDS SHOWS,514,disagree
249,Seth Rogen to play Woz in Jobs biopic,2519,unrelated
250,[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,1848,unrelated
251,Alleged audio of Michael Brown shooting released,1177,unrelated
252,"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",2371,discuss
253,Did a Meteorite Impact in Nicaragua over the Weekend?,1948,unrelated
254,China App Store Manipulation Photo Goes Viral - But Is It Real?,1132,discuss
255,Nasty iOS 8 Bug Could Erase Your iCloud Drive Documents,1155,unrelated
256,ISIS cracks down on five confirmed Ebola cases among fighters: official,1372,unrelated
257,US confirms death of Somalia terror group leader,1835,discuss
258,Marijuana Law New York: How No-Arrest Policy Could Make Things Worse For Minor Offenders ,666,unrelated
259,"No, there aren’t any Ebola cases in Iraq",1615,discuss
260,Tiger Woods' agent shoots down report of failed drug test,438,unrelated
261,J.J. Abrams Asks Disney To Move Up 'Star Wars: The Force Awakens' Release Date,2084,discuss
262,"UK spies identify Foley’s killer, Abdel-Majed Abdel Bary a key suspect",1079,agree
263,Enormous 20-stone catfish caught with fishing rod in Italy after 40-minute boat battle,2161,agree
264,URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,2489,unrelated
265,Christian Bale in Talks to Play Steve Jobs (Exclusive),1883,unrelated
266,Has North Korean dictator Kim Jong-un been replaced by his sister?,1950,unrelated
267,Rajasthan: Angry mob teaches rapist a lesson; chops penis off,17,unrelated
268,ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1720,unrelated
269,"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",1918,discuss
270,Penis Spray-Painted on a $2.5 Million Car Was Just for a Prank Video,822,unrelated
271,Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,2492,unrelated
272,NET Extra: Back-from-the-dead Catholic priest claims God is a female,2142,unrelated
273,WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,2177,unrelated
274,Magic Mushrooms Found on Buckingham Palace Grounds,513,unrelated
275,Hilarious: North Dakota Pays Special Tribute to President Obama,2526,unrelated
276,GCPD Solved Stolen Batmobile Case?,2055,unrelated
277,Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,367,unrelated
278,Rapper Big Bank Hank of Sugarhill Gang dies at 57,598,agree
279,Man who SLAPS people if they sneeze in public being hunted by police,1359,unrelated
280,Is Kim Jong-un’s sister now the power behind the North Korean throne?,2313,discuss
281,Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1873,unrelated
282,Weatherman caught peeing live on camera,54,unrelated
283,"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",456,unrelated
284,"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",296,discuss
285,"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",2162,discuss
286,A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,1081,unrelated
287,Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2458,unrelated
288,Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,1406,unrelated
289,ISIS Claims To Have Captured US Airdrop Weapons,2176,unrelated
290,Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,1239,unrelated
291,Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2250,discuss
292,ISIS leader ‘killed’ in US airstrikes,2155,unrelated
293,Banksy arrest hoax: Internet duped by fake report claiming that the street artist's identity has been revealed,258,unrelated
294,Macaulay Culkin Victim of Another Online Death Hoax,1174,agree
295,"""This is the recording you thought you'd lost forever""",1640,agree
296,US officials: Video shows American's execution,2495,discuss
297,"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",1906,unrelated
298,'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',1923,unrelated
299,"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",1019,unrelated
300,Mum Offers to Sell Twin Boy to Save Twin Girl,2283,unrelated
301,"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",1439,unrelated
302,Texas City plumber's truck ends up in Syrian war,648,unrelated
303,Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,724,discuss
304,ISIS Militant “Jihadi John” Identified As Young West Londoner,503,unrelated
305,"What We Know About Kim Yo Jong, Who May Control North Korea",235,unrelated
306,Missing American journalist reportedly beheaded by Islamic State ,115,unrelated
307,"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",2269,agree
308,"UPDATED 'Jihadi John' identified as Mohammed Emwazi of London, reports say",1252,unrelated
309,It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,1020,unrelated
310,Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,2152,unrelated
311,DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,651,unrelated
312,Rapper Big Bank Hank of Sugarhill Gang dies at 57,2118,unrelated
313,NBC weatherman caught urinating in the woods live on air,2492,unrelated
314,Journalist James Wright Foley reportedly beheaded by ISIS,2096,discuss
315,A Wanted Man Responded To A Police Facebook Post That He Would Turn Himself In,409,agree
316,Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,2036,unrelated
317,'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',1646,discuss
318,"Jose Canseco injured in accidental shooting, per reports",1145,discuss
319,Iraqi social-media rumors claim IS leader slain,0,unrelated
320,"Teen Made $72 Million Trading Stocks, Confirms Teen Dominance Worldwide",945,unrelated
321,"Hundreds of dog-lovers from around the world offer home to pet abandoned at the railway station with a suitcase containing his pillow, toy, bowl and favourite food",695,unrelated
322,"NYPD to issue tickets instead of arrest for weed possession, report says",2483,unrelated
323,Bergdahl: Senator Says Jihadists Swapped For U.S. Troop ‘In Touch’ With Al-Qaida Affiliate,2367,unrelated
324,REPORT: The Batmobile Might Have Been Stolen In Detroit,964,unrelated
325,Whiz kid stock picker: I didn't actually make $72M trading,2132,unrelated
326,Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,2287,discuss
327,Dumped woman spends a week in KFC to get over ex,817,unrelated
328,Missing Planes,1660,unrelated
329,Unconfirmed reports claim Canadian-Israeli Gill Rosenberg captured by ISIS,1197,unrelated
330,An audio recording of the Michael Brown shooting has reportedly surfaced,2345,discuss
331,Man With Ebola-Like Symptoms Claims Contact With 'Patient Zero' in Texas,1129,discuss
332,Report: Possible audio tape of Michael Brown shooting,2403,unrelated
333,Christian Bale to Play Steve Jobs in New Movie,2343,discuss
334,MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1568,unrelated
335,'There is no limit to their depravity' Islamic State FEED mother her own SON,1726,unrelated
336,Shots Heard In Alleged Brown Shooting Recording [AUDIO],1498,unrelated
337,"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",1921,unrelated
338,"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",1648,unrelated
339,"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",2370,unrelated
340,ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,2044,unrelated
341,Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,1661,unrelated
342,"Google to buy big chunk of Pacific Shores, iconic Redwood City office park",218,unrelated
343,"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",195,unrelated
344,Wife and child of Islamic State leader Baghdadi held in Lebanon,1004,discuss
345,Strange mark turns out to be tropical spider burrowing under vacationer's skin,2297,unrelated
